link,domain,suffix,idx,status
http://www.olc.pku.edu.cn/database/uploads/19/629/735e26bf2fa1816cbebb1f8c273e0a39.pdf,pku,edu.cn,45081,timedout
http://faculty.maryvilleCollege.edu/scripts/as_web4.exe?Command=Doc&File=Crossan.ask&DocID=1012654,maryvilleCollege,edu,45101,timedout
http://nztop40.co.nz/chart/albums?chart=3681,nztop40,co.nz,45121,timedout
http://www.jstor.org/stable/1739764,jstor,org,45125,timedout
http://www.renewaire.com,renewaire,com,45143,timedout
http://www.pbs.org/pov/filmarchive.php?page=11&sort=title,pbs,org,45147,timedout
http://www1.sympatico.ca/cgi-bin/on_this_day?mth=Aug&day=26,sympatico,ca,45148,timedout
https://archive.org/details/TheGoldenBough-Part1-TheMagicArtAndTheEvolutionOfKingsVol.1,archive,org,45156,timedout
http://www.nes.scot.nhs.uk,scot,nhs.uk,45162,timedout
http://www.oberail.org,oberail,org,45228,timedout
http://www.peakoil.net/files/Life%20as%20a%20Manifestation%20of%20the%20Second%20Law%20of%20Thermodynamcis.pdf,peakoil,net,45244,timedout
http://www.ttproperties.com/Mall_SPM.html,ttproperties,com,45254,timedout
http://www.ucdp.uu.se/gpdatabase/gpcountry.php?id=108&regionSelect=9-Eastern_Europe#,uu,se,45255,timedout
http://m.ricethresher.org/news/article_ec6e0d2f-f553-553d-9716-4aa3d78a9f6c.html?mode=jqm,ricethresher,org,45265,timedout
http://www.Foxnews.com/story/0,Foxnews,com,45292,timedout
http://www.infiniteanalytics.com,infiniteanalytics,com,45303,timedout
http://www.emergencyusa.org/,emergencyusa,org,45310,timedout
http://www.chartstats.com/release.php?release=37975,chartstats,com,45329,timedout
http://www.freedomforum.org/publications/msj/courage.summer2000/t04.html,freedomforum,org,45343,timedout
https://www.stlbeacon.org/#!/content/21912/catherine_hanaway_walks_away_from_politics____at_least_for_now,stlbeacon,org,45359,timedout
http://www.philstar.com/entertainment/140171/rivalry-never-was,philstar,com,45387,timedout
http://www.schattdorf.ch,schattdorf,ch,45411,timedout
https://web.archive.org/web/20070219054858/http://www.tennis.org.il/EItcChampions.html,archive,org,45426,timedout
http://www.xmission.com,xmission,com,45478,timedout
http://www.inssar.org,inssar,org,45491,timedout
http://www.bsfa.co.uk,bsfa,co.uk,45504,timedout
http://www.idref.fr/027138593,idref,fr,45506,timedout
http://www.census.gov/quickfacts/table/PST045215/48251,census,gov,45509,timedout
http://www.census.gov/quickfacts/table/PST045215/48083,census,gov,45528,timedout
http://www.billsmith.ca,billsmith,ca,45532,timedout
http://www.aia150.org/aw_gm_2001.php,aia150,org,45546,timedout
http://www.bjcp.org,bjcp,org,45547,timedout
http://ceres.hsc.edu/homepages/classes/astronomy/spring99/Mathematics/sec20.html,hsc,edu,45548,timedout
http://www.cristianoriformisti.it,cristianoriformisti,it,45553,timedout
http://www.baseball-reference.com/teams/NYY/1929-schedule-scores.shtml,baseball-reference,com,45568,timedout
https://archive.org/details/oxyrhynchuspapyr08grenuoft,archive,org,45597,timedout
http://www.profudegeogra.eu/harta-muntilor-padurea-craiului-carpatii-occidentali/,profudegeogra,eu,45626,timedout
http://www.giske.kommune.no,giske,kommune.no,45630,timedout
http://www.census.gov/quickfacts/table/PST045215/48347,census,gov,45664,timedout
http://www.blistering.com/fastpage/fpengine.php/link/1/templateid/5453/tempidx/5009/menuid/5,blistering,com,45678,timedout
http://www.annarborfsc.com/pros/chesnichenko.html,annarborfsc,com,45681,timedout
http://www.ariaguitarsglobal.com,ariaguitarsglobal,com,45687,timedout
http://the.ricethresher.org/news/2007/10/05/duncan_leed_gold#header,ricethresher,org,45719,timedout
https://web.archive.org/web/20070928054927/http://www.kappadelta.org/content.aspx?audience=alumnae&item=Alumnae/WhoWeAre/Famous/Lidstrom.xml,archive,org,45722,timedout
http://www.matsumoku.org/models/models.html,matsumoku,org,45746,timedout
http://www.rcsb.org/pdb/explore/explore.do?pdbId=1TKN,rcsb,org,45748,timedout
http://encyclopedia.mitrasites.com/sengkang-sculpture-park.html,mitrasites,com,45776,timedout
http://web.archive.org/web/20080302064036/http://ktla.trb.com/entertainment/network/stv-onetreehill-pkgepisodes3,archive,org,45809,timedout
http://www.hallofsteel.co.uk/wp/?page_id=51,hallofsteel,co.uk,45814,timedout
http://www.armyrecognition.com/weapons_defence_industry_military_technology_uk/new_wheeled_artillery_systems_for_egytian_army_based_on_russian_ural-4320_6x6_truck_chassis_10805161.html,armyrecognition,com,45882,timedout
http://www.animenewsnetwork.com/news/2006-10-04/top-10-anime-and-manga-at-japan-media-arts-festival,animenewsnetwork,com,45892,timedout
http://www.sara-rescue.org.uk,sara-rescue,org.uk,45957,timedout
http://www.henrico.k12.va.us/schools/schools.html,henrico,k12.va.us,45981,timedout
http://www.each.education/schools-and-colleges/inspiring-equality-in-education/,each,education,46016,timedout
http://pro.boxoffice.com/movie/4188/grease,boxoffice,com,46035,timedout
http://www.census.gov/quickfacts/table/PST045215/48181,census,gov,46041,timedout
http://SNY.tv,SNY,tv,46050,timedout
http://www.idref.fr/02944005X,idref,fr,46106,timedout
http://www.crispinsartwell.com/warrenintrocurrent.htm,crispinsartwell,com,46125,timedout
http://www.terraceonthepark.com,terraceonthepark,com,46149,timedout
http://sunearth.gsfc.nasa.gov/eclipse/LEplot/LEplot2001/LE2008Feb21T.pdf,nasa,gov,46182,timedout
http://zoologia.puce.edu.ec/Vertebrados/anfibios/ListaEspecies.aspx?Id=6878,puce,edu.ec,46218,timedout
https://www.academia.edu/8812489/Debate_of_Theodore_Abu_Qurra_at_the_court_of_al-Mamun_Arabic_text_and_English_translation_Appendix_to_Dissertation_,academia,edu,46234,timedout
http://comptonmenace.com/,comptonmenace,com,46236,timedout
http://www.ournhsscotland.com,ournhsscotland,com,46268,timedout
http://www.chittarkottai.com,chittarkottai,com,46349,timedout
http://laureus.com,laureus,com,46356,timedout
http://www.baseball-reference.com/teams/BAL/2013.shtml,baseball-reference,com,46372,timedout
http://www.tesorifamilyfoundation.org,tesorifamilyfoundation,org,46399,timedout
http://tps.cr.nps.gov/nhl/detail.cfm?ResourceId=253&ResourceType=Site,nps,gov,46417,timedout
https://web.archive.org/web/20070928060537/http://www.skeletonsport.com/athletes/?ContactID=69,archive,org,46460,timedout
http://www.news.com.au/ancients-in-the-modern-world/story-0-1111112333503,news,com.au,46462,timedout
http://www.census.gov/quickfacts/table/PST045215/48487,census,gov,46503,timedout
http://www.garyshea.net,garyshea,net,46557,timedout
http://www.census.gov/quickfacts/table/PST045215/48447,census,gov,46575,timedout
http://kaithal.nic.in,kaithal,nic.in,46577,timedout
http://www.hram.sp.ru,sp,ru,46620,timedout
http://www.census.gov/quickfacts/table/PST045215/48303,census,gov,46646,timedout
https://archive.org/details/oxyrhynchuspapyr04gren,archive,org,46653,timedout
http://www.bka.de/pks/pks2004ev/pcs_2004.pdf,bka,de,46703,timedout
http://www.quiltjournal.com,quiltjournal,com,46710,timedout
http://www.cinegoer.com/telugu-cinema/news-archives/january-2012/venkatesh-srikanth-starrer-shadow-muhurat-held-270112.html,cinegoer,com,46716,timedout
http://www.prnewswire.com/news-releases/ultra-premium-mens-grooming--lifestyle-club-the-gents-place-launches-national-franchise-program-300283113.html?tc=eml_cleartime,prnewswire,com,46756,timedout
http://www.riverroads.com/states/iowa/ia3/attractions.html,riverroads,com,46767,timedout
http://www.gryfino.pl,gryfino,pl,46776,timedout
http://www.simplecloud.org,simplecloud,org,46782,timedout
http://www.vor.ru/English/MTales/tales_083.html,vor,ru,46801,timedout
http://www.worldporttournament.nl,worldporttournament,nl,46804,timedout
http://www.nadaguides.com,nadaguides,com,46820,timedout
http://jakartaglobe.id/archive/a-fanciful-take-on-artist-spies/,jakartaglobe,id,46830,timedout
http://www.census.gov/quickfacts/table/PST045215/48369,census,gov,46834,timedout
http://www.comics.org/credit/name/Bob%20Powell/sort/chrono/,comics,org,46895,timedout
http://www.bitburgerland.de/index.php?id=234,bitburgerland,de,46902,timedout
http://www.MuresInfo.ro,MuresInfo,ro,46921,timedout
http://www.veikkausliiga.com,veikkausliiga,com,46931,timedout
http://www.csa.gov.et/text_files/2005_national_statistics.htm,csa,gov.et,46963,timedout
http://www.crystalpalacefoundation.org.uk/history/default.asp?ID=11,crystalpalacefoundation,org.uk,46999,timedout
http://www.themorningleader.lk/20061025/Travel.html,themorningleader,lk,47007,timedout
http://mypage.bluewin.ch/allan.porter/,bluewin,ch,47020,timedout
http://www.elvii.com,elvii,com,47025,timedout
http://mapserver.lib.virginia.edu,virginia,edu,47061,timedout
http://pro.boxoffice.com/movie/5851/lawrence-of-arabia,boxoffice,com,47111,timedout
http://www.benyland.com,benyland,com,47133,timedout
http://mariposacenterforchange.org,mariposacenterforchange,org,47144,timedout
http://www.theplantlist.org/tpl1.1/record/kew-321814,theplantlist,org,47150,timedout
https://www.labourstartcampaigns.net/show_campaign.cgi?c=3096,labourstartcampaigns,net,47165,timedout
http://pro.boxoffice.com/movie/612/armageddon,boxoffice,com,47167,timedout
http://tools.wmflabs.org/bibleversefinder2/?book=Job&verse=1:6–7&src=HE,wmflabs,org,47181,timedout
https://web.archive.org/web/20130516031807/http://www.sonypictures.com/tv/shows/seinfeld/episode_guide/?sl=episode&ep=721,archive,org,47182,timedout
http://papersun.wetpaint.com/page/The+Def+Leppard+Reach?t=anon,wetpaint,com,47198,timedout
http://www.census.gov/quickfacts/table/PST045215/48455,census,gov,47223,timedout
http://www.idref.fr/035146141,idref,fr,47224,timedout
https://web.archive.org/web/20131029202047/http://www.toei-anim.co.jp/tv/dejimon/ranking/result22.html,archive,org,47228,timedout
http://www.howesportsdata.com/howesportsdata/stats/soccer/misl/misl95.txt,howesportsdata,com,47230,timedout
http://www.discogs.com/Riblja-Čorba-Pokvarena-Mašta-I-Prljave-Strasti/release/1257111,discogs,com,47237,timedout
http://www.secondrundvd.com,secondrundvd,com,47256,timedout
http://www.ethioguardian.com/e107_plugins/pdf/pdf.php?news.2416,ethioguardian,com,47277,timedout
http://www.rcsb.org/pdb/explore/explore.do?pdbId=2Y29,rcsb,org,47286,timedout
http://www.joc.com/port-news/asian-ports/port-nhava-sheva/india’s-major-ports-see-67-percent-growth-container-volumes_20150407.html,joc,com,47299,timedout
http://www.state.hi.us/dlnr/dofaw/frs/page10.htm,state,hi.us,47300,timedout
http://www.thegeorgetavern.co.uk,thegeorgetavern,co.uk,47315,timedout
http://www.elviswedding.co.uk,elviswedding,co.uk,47335,timedout
http://www.spfc.org/tours/date.html?tour_id=612,spfc,org,47340,timedout
https://archive.org/details/goldenboughstudy03frazuoft,archive,org,47390,timedout
http://ncac.org/update/and-tango-makes-three-restricted-in-loudoun-county,ncac,org,47418,timedout
http://www.census.gov/quickfacts/table/PST045215/48429,census,gov,47474,timedout
http://www.quora.com/Mårten-Mickos,quora,com,47475,timedout
http://www.lasvegasmercury.com/2003/MERC-Mar-20-Thu-2003/20907212.html,lasvegasmercury,com,47476,timedout
http://www.obuda.hu,obuda,hu,47480,timedout
http://www.slemankab.go.id/profil-kabupaten-sleman/identitas-dan-lambang-daerah/identitas-fauna,slemankab,go.id,47485,timedout
http://www.lucvanlierde.com,lucvanlierde,com,47507,timedout
http://www.jazmaonline.com/interviews/interviews2.asp?intID=334,jazmaonline,com,47526,timedout
http://books.shueisha.co.jp/CGI/search/syousai_put.cgi?isbn_cd=978-4-08-873183-4,shueisha,co.jp,47532,timedout
http://www.indoordriving.co.uk,indoordriving,co.uk,47558,timedout
http://www.rodneyellis.com,rodneyellis,com,47571,timedout
http://www.idref.fr/02797765X,idref,fr,47581,timedout
http://www.census.gov/quickfacts/table/PST045215/48435,census,gov,47591,timedout
http://encarta.msn.com/encyclopedia_761554342_3/Brazil.html,msn,com,47607,timedout
http://www.webcitation.org/6VG75xbuu,webcitation,org,47618,timedout
http://www.ogol.com.br/equipa.php?id=65744,ogol,com.br,47627,timedout
http://www.kaldavid.com,kaldavid,com,47628,timedout
http://www.chartstats.com/songinfo.php?id=18156,chartstats,com,47635,timedout
http://www.citemedmode.com/fr/fiche-pays-italie/fiche-italie.html#,citemedmode,com,47640,timedout
http://202.127.145.151/siocl/siocl_0001/HHJdatabank/090707ol-6.pdf,202.127.145.151,,47651,ip
http://seis.natsci.csulb.edu/rmorris/oxy/oxy4.html,csulb,edu,47666,timedout
http://www.janasevanakendram.org/Content/M080500.htm,janasevanakendram,org,47681,timedout
http://www.parshaparts.com/archive/5767/full_email-chayei.pdf,parshaparts,com,47695,timedout
http://www.ramonstagnaro.com,ramonstagnaro,com,47696,timedout
https://www.dot.ny.gov/divisions/engineering/technical-services/hds-respository/Traffic%20Volume%20Report%202008.pdf,ny,gov,47743,timedout
http://www.linuxsymposium.org/archives/OLS/Reprints-2004/Reprint-Meeks-OLS2004.pdf,linuxsymposium,org,47835,timedout
http://astrobiology.arc.nasa.gov/roadmap/g1.html,nasa,gov,47841,timedout
http://www.sams.org.za,sams,org.za,47845,timedout
http://www.fotw.net/flags/pk%5Eard.html,fotw,net,47846,timedout
http://www.wiard.com,wiard,com,47852,timedout
http://tools.wmflabs.org/bibleversefinder2/?book=Genesis&verse=22:11–12&src=HE,wmflabs,org,47860,timedout
https://www.google.co.uk/search?hl=en&safe=off&noj=1&prmdo=1&biw=1067&bih=565&tbm=bks&q=In+the+Dravidian-speaking+South%2C+the+concept+of+divine+kingship+led+to+the+assumption+of+major+roles+by+state+and&oq=In+the+Dravidian-speaking+South%2C+the+concept+of+divine+kingship+led+to+the+assumption+of+major+roles+by+state+and&aq=f&aqi=&aql=&gs_l=serp.3…59566.59566.0.59801.1.1.0.0.0.0.0.0..0.0…0.0.AhNoBw4MnFc,google,co.uk,47865,timedout
http://media.www.pittnews.com/media/storage/paper879/news/2002/11/04/Sports/Emmitt.Smiths.Attitude.Off.The.Field.Is.Just.As.Important-1796761.shtml,pittnews,com,47944,timedout
http://www.pdff.net,pdff,net,47946,timedout
http://www.corkgaaresults.com,corkgaaresults,com,47954,timedout
http://geology.csupomona.edu/drjessey/class/Gsc101/Weathering.html,csupomona,edu,47963,timedout
http://www.radiotay.co.uk,radiotay,co.uk,47992,timedout
http://data.ccarnet.org/cgi-bin/respdisp.pl?file=38&year=carr,ccarnet,org,47998,timedout
http://www.soazza.ch,soazza,ch,48000,timedout
http://www.census.gov/quickfacts/table/PST045215/48191,census,gov,48002,timedout
http://164.100.47.134/newls/lokprelist.aspx?lsno=7,164.100.47.134,,48014,ip
http://www.rcsb.org/pdb/explore/explore.do?pdbId=2FMA,rcsb,org,48038,timedout
http://www.newspaperarchive.com/LandingPage.aspx?type=nlp&search=%22the%20federal%20aviation%20administration%20has%20stepped%20up%20efforts%20to%20determine%20the%20source%20of%20wavering&img=\\na0009\6830379\82885556_clean.html,newspaperarchive,com,48060,timedout
http://education.state.nj.us/directory/school.php?district=3780&source=01,state,nj.us,48094,timedout
http://hawaii.kulshan.com/Hawaii/Hawaii%20County/The%20Big%20Island/Kalaoa/Outdoors/Huehue%20Hualalai%20Trail.htm,kulshan,com,48097,timedout
http://www.henricoschools.us,henricoschools,us,48101,timedout
http://tools.wmflabs.org/bibleversefinder2/?book=Matthew&verse=10:14–15&src=KJV,wmflabs,org,48125,timedout
http://sickdrummer.com/index.php?option=com_content&task=view&id=102&Itemid=107,sickdrummer,com,48138,timedout
http://www.sandyfordcc.org/,sandyfordcc,org,48160,timedout
http://digilander.libero.it/krimiserie/Derrick/Storia/Catalogo.htm,libero,it,48166,timedout
http://www.census.gov/quickfacts/table/PST045215/48175,census,gov,48169,timedout
http://protzonbeer.co.uk/features/2013/11/30/a-spoonful-of-yeast-makes-beer-age-well,protzonbeer,co.uk,48234,timedout
http://www.censusindia.gov.in/pca/SearchDetails.aspx?Id=524876,censusindia,gov.in,48252,timedout
http://www.mikatan.com,mikatan,com,48274,timedout
http://tools.wmflabs.org/bibleversefinder/?book=Genesis&verse=25:16–18&src=HE,wmflabs,org,48282,timedout
http://www.census.gov/quickfacts/table/PST045215/48209,census,gov,48311,timedout
http://www.tv.com/7th-heaven/show/251/story/9267.html?,tv,com,48400,timedout
http://rhapsody.custhelp.com/app/answers/detail/a_id/258/kw/wma/r_id/166,custhelp,com,48435,timedout
http://www.comics.org/character/name/Howard%20the%20Duck/sort/chrono/,comics,org,48457,timedout
http://www.southhillpark.org.uk/download.php?id=5,southhillpark,org.uk,48484,timedout
http://www.idref.fr/030253268,idref,fr,48498,timedout
http://www.census.gov/quickfacts/table/PST045215/48333,census,gov,48535,timedout
http://www.ncbi.nlm.nih.gov/pubmed/12529377,nih,gov,48537,timedout
http://www.nhc.noaa.gov/archive/2006/al03/al032006.public.001.shtml?,noaa,gov,48549,timedout
http://www.tuefner-poscht.ch,tuefner-poscht,ch,48559,timedout
http://articles.timesofindia.indiatimes.com/2006-03-05/india/27808359_1_anara-gupta-miss-jammu-custodial-torture,indiatimes,com,48564,timedout
http://www.arnpriorhospital.com,arnpriorhospital,com,48591,timedout
http://www.census.gov/quickfacts/table/PST045215/48377,census,gov,48594,timedout
http://www.soccerbase.com/players/player.sd?player_id=34736&season_id=137,soccerbase,com,48615,timedout
http://pro.boxoffice.com/movie/1631/butch-cassidy-and-the-sundance-kid,boxoffice,com,48651,timedout
http://www.teenagefanclub.com,teenagefanclub,com,48676,timedout
http://www.tomlibous.com,tomlibous,com,48677,timedout
http://opac.sbn.it/opacsbn/opac/iccu/scheda_authority.jsp?bid=IT\ICCU\RAVV\089346,sbn,it,48692,timedout
http://thechargeronline.com,thechargeronline,com,48693,timedout
http://news.independent.co.uk/media/article3216033.ece,independent,co.uk,48708,timedout
http://tropaselite.t35.com/BRASIL_FORCA%20DE%20ACAO%20RAPIDA.htm,t35,com,48711,timedout
http://link.aip.org/link/doi/10.1063/1.1378324,aip,org,48737,timedout
http://www.jameskugel.com/weekly-torah-reading-ḥayyei-sarah-november-7-2015/,jameskugel,com,48838,timedout
http://www.paulvi.net,paulvi,net,48887,timedout
http://coin.lboro.ac.uk/service/publicity/publications/newsatlboro/newsletter27.pdf,lboro,ac.uk,48890,timedout
http://www.bbc.co.uk/programmes/p00ttyxp,bbc,co.uk,48896,timedout
http://www.megabites.co.in,megabites,co.in,48901,timedout
http://www.baseball-reference.com/teams/PHA/1929-schedule-scores.shtml,baseball-reference,com,48902,timedout
http://articles.nydailynews.com/2011-06-17/news/29687646_1_career-change-kelly-mcgillis-training-program,nydailynews,com,48905,timedout
