a,a,aed 0.008
ode,oded,odee 0.667
ode,oded,odes 0.667
ode,odee,odes 0.667
odi,odi,odis 0.500
odin,odin,odinic 0.500
odin,odin,odins 0.500
odin,odinic,odins 0.500
odl,odle,odles 0.500
odonnel,odonnell,odonnells 0.077
odor,odor,odorant 0.500
odor,odor,odors 0.500
odor,odorant,odors 0.500
oena,oena,oenas 0.500
oeselian,oeselian,oeselians 0.500
off,off,offs 0.023
offen,offene,offener 0.333
offenc,offence,offences 0.118
offend,offended,offender 0.763
offend,offended,offenders 0.750
offend,offended,offending 0.769
offend,offended,offends 0.750
offend,offender,offenders 0.803
offend,offender,offending 0.766
offend,offender,offends 0.750
offend,offenders,offending 0.769
offend,offenders,offends 0.750
offend,offending,offends 0.750
offens,offense,offenses 0.778
offens,offense,offensive 0.770
offens,offense,offensiveness 0.750
offens,offense,offensives 0.750
offens,offenses,offensive 0.754
offens,offenses,offensiveness 0.750
offens,offenses,offensives 0.750
offens,offensive,offensiveness 0.755
offens,offensive,offensives 0.759
offens,offensiveness,offensives 0.750
offer,offer,offered 0.870
offer,offer,offerers 0.857
offer,offer,offering 0.869
offer,offer,offerings 0.862
offer,offer,offerred 0.857
offer,offer,offerring 0.857
offer,offer,offers 0.869
offer,offered,offerers 0.857
offer,offered,offering 0.867
offer,offered,offerings 0.860
offer,offered,offerred 0.857
offer,offered,offerring 0.858
offer,offered,offers 0.871
offer,offerers,offering 0.857
offer,offerers,offerings 0.857
offer,offerers,offerred 0.857
offer,offerers,offerring 0.857
offer,offerers,offers 0.858
offer,offering,offerings 0.859
offer,offering,offerred 0.857
offer,offering,offerring 0.857
offer,offering,offers 0.870
offer,offerings,offerred 0.857
offer,offerings,offerring 0.857
offer,offerings,offers 0.862
offer,offerred,offerring 0.857
offer,offerred,offers 0.857
offer,offerring,offers 0.857
offic,offical,office 0.751
offic,offical,officer 0.750
offic,offical,officers 0.750
offic,offical,offices 0.750
offic,office,officer 0.769
offic,office,officers 0.765
offic,office,offices 0.779
offic,officer,officers 0.800
offic,officer,offices 0.767
offic,officers,offices 0.763
offici,official,officially 0.866
offici,official,officials 0.863
offici,official,officiate 0.857
offici,official,officiated 0.857
offici,official,officiating 0.857
offici,official,officier 0.857
offici,official,officious 0.857
offici,officially,officials 0.867
offici,officially,officiate 0.857
offici,officially,officiated 0.857
offici,officially,officiating 0.859
offici,officially,officier 0.857
offici,officially,officious 0.857
offici,officials,officiate 0.857
offici,officials,officiated 0.860
offici,officials,officiating 0.859
offici,officials,officier 0.857
offici,officials,officious 0.857
offici,officiate,officiated 0.875
offici,officiate,officiating 0.857
offici,officiate,officier 0.857
offici,officiate,officious 0.857
offici,officiated,officiating 0.869
offici,officiated,officier 0.857
offici,officiated,officious 0.878
offici,officiating,officier 0.857
offici,officiating,officious 0.878
offici,officier,officious 0.857
offspr,offspring,offsprings 0.083
offworld,offworld,offworlders 0.250
ogasawara,ogasawara,ogasawaras 0.500
ogr,ogre,ogres 0.133
ohair,ohair,ohairs 0.500
ohara,ohara,oharas 0.111
ohi,ohi,ohis 0.500
ohi,ohi,ohy 0.500
ohi,ohis,ohy 0.500
ohio,ohio,ohios 0.008
ohmmet,ohmmeter,ohmmeters 0.500
oil,oil,oils 0.042
oiler,oiler,oilers 0.077
oirat,oirat,oirats 0.500
ojo,ojo,ojos 0.333
okada,okada,okadas 0.200
oki,oki,okis 0.333
oklahoma,oklahoma,oklahomas 0.049
olav,olav,olave 0.667
olav,olav,olaves 0.667
olav,olav,olavs 0.667
olav,olave,olaves 0.778
olav,olave,olavs 0.667
olav,olaves,olavs 0.667
old,old,olde 0.501
old,old,olds 0.504
old,olde,olds 0.500
oldman,oldman,oldmans 0.167
oldsmobil,oldsmobile,oldsmobiles 0.250
oliph,oliphant,oliphants 0.200
oliv,olive,oliver 0.505
oliv,olive,olivers 0.500
oliv,oliver,olivers 0.506
olli,olli,ollie 0.667
olli,olli,ollis 0.667
olli,olli,olly 0.667
olli,ollie,ollis 0.667
olli,ollie,olly 0.667
olli,ollis,olly 0.667
olmec,olmec,olmecs 0.500
olmst,olmsted,olmsteds 0.333
oltion,oltion,oltions 0.333
olymp,olympe,olympic 0.667
olymp,olympe,olympics 0.667
olymp,olympe,olympou 0.667
olymp,olympic,olympics 0.793
olymp,olympic,olympou 0.667
olymp,olympics,olympou 0.667
olympiad,olympiad,olympiade 0.556
olympiad,olympiad,olympiads 0.545
olympiad,olympiade,olympiads 0.500
omayyad,omayyad,omayyads 0.333
omit,omit,omits 0.667
omit,omit,omitted 0.685
omit,omit,omitting 0.667
omit,omits,omitted 0.667
omit,omits,omitting 0.667
omit,omitted,omitting 0.688
omnivor,omnivore,omnivores 0.500
omnivor,omnivore,omnivorous 0.500
omnivor,omnivores,omnivorous 0.667
on,on,ons 0.004
onbaa,onbaa,onbaas 0.500
one,one,oneli 0.667
one,one,oneness 0.667
one,one,ones 0.707
one,oneli,oneness 0.667
one,oneli,ones 0.667
one,oneness,ones 0.667
oneil,oneil,oneill 0.667
oneil,oneil,oneills 0.667
oneil,oneil,oneils 0.722
oneil,oneill,oneills 0.667
oneil,oneill,oneils 0.667
oneil,oneills,oneils 0.667
ono,ono,onos 0.083
ontario,ontario,ontarios 0.026
onward,onward,onwards 0.031
onyx,onyx,onyxs 0.250
op,op,ops 0.019
open,open,opened 0.873
open,open,opener 0.858
open,open,openers 0.858
open,open,opening 0.869
open,open,openings 0.858
open,open,openness 0.858
open,open,opens 0.863
open,opened,opener 0.859
open,opened,openers 0.858
open,opened,opening 0.877
open,opened,openings 0.858
open,opened,openness 0.857
open,opened,opens 0.863
open,opener,openers 0.873
open,opener,opening 0.861
open,opener,openings 0.867
open,opener,openness 0.857
open,opener,opens 0.857
open,openers,opening 0.858
open,openers,openings 0.857
open,openers,openness 0.857
open,openers,opens 0.857
open,opening,openings 0.859
open,opening,openness 0.857
open,opening,opens 0.863
open,openings,openness 0.857
open,openings,opens 0.857
open,openness,opens 0.857
oper,operate,operated 0.924
oper,operate,operates 0.924
oper,operate,operating 0.923
oper,operate,operation 0.924
oper,operate,operational 0.921
oper,operate,operationally 0.917
oper,operate,operations 0.921
oper,operate,operative 0.917
oper,operate,operatives 0.917
oper,operate,operator 0.922
oper,operate,operators 0.920
oper,operate,opere 0.917
oper,operated,operates 0.924
oper,operated,operating 0.923
oper,operated,operation 0.925
oper,operated,operational 0.920
oper,operated,operationally 0.917
oper,operated,operations 0.924
oper,operated,operative 0.917
oper,operated,operatives 0.917
oper,operated,operator 0.922
oper,operated,operators 0.921
oper,operated,opere 0.917
oper,operates,operating 0.922
oper,operates,operation 0.921
oper,operates,operational 0.918
oper,operates,operationally 0.917
oper,operates,operations 0.921
oper,operates,operative 0.918
oper,operates,operatives 0.918
oper,operates,operator 0.922
oper,operates,operators 0.920
oper,operates,opere 0.917
oper,operating,operation 0.924
oper,operating,operational 0.919
oper,operating,operationally 0.917
oper,operating,operations 0.923
oper,operating,operative 0.918
oper,operating,operatives 0.917
oper,operating,operator 0.922
oper,operating,operators 0.922
oper,operating,opere 0.917
oper,operation,operational 0.922
oper,operation,operationally 0.917
oper,operation,operations 0.928
oper,operation,operative 0.917
oper,operation,operatives 0.918
oper,operation,operator 0.921
oper,operation,operators 0.920
oper,operation,opere 0.917
oper,operational,operationally 0.917
oper,operational,operations 0.924
oper,operational,operative 0.917
oper,operational,operatives 0.917
oper,operational,operator 0.918
oper,operational,operators 0.920
oper,operational,opere 0.917
oper,operationally,operations 0.917
oper,operationally,operative 0.917
oper,operationally,operatives 0.917
oper,operationally,operator 0.917
oper,operationally,operators 0.919
oper,operationally,opere 0.917
oper,operations,operative 0.918
oper,operations,operatives 0.918
oper,operations,operator 0.921
oper,operations,operators 0.921
oper,operations,opere 0.917
oper,operative,operatives 0.925
oper,operative,operator 0.917
oper,operative,operators 0.917
oper,operative,opere 0.917
oper,operatives,operator 0.917
oper,operatives,operators 0.918
oper,operatives,opere 0.917
oper,operator,operators 0.925
oper,operator,opere 0.917
oper,operators,opere 0.917
opera,opera,operas 0.131
operetta,operetta,operettas 0.200
ophthalmologist,ophthalmologist,ophthalmologists 0.500
ophthalmoscop,ophthalmoscope,ophthalmoscopic 0.500
opiat,opiate,opiates 0.200
opin,opin,opine 0.667
opin,opin,opined 0.667
opin,opin,opines 0.667
opin,opine,opined 0.667
opin,opine,opines 0.667
opin,opined,opines 0.733
opinion,opinion,opinionated 0.508
opinion,opinion,opinions 0.543
opinion,opinionated,opinions 0.530
opioid,opioid,opioids 0.250
opossum,opossum,opossums 0.400
oppia,oppia,oppias 0.500
oppon,opponent,opponents 0.099
opportun,opportunities,opportunity 0.078
oppos,oppose,opposed 0.688
oppos,oppose,opposes 0.680
oppos,oppose,opposing 0.693
oppos,opposed,opposes 0.684
oppos,opposed,opposing 0.702
oppos,opposes,opposing 0.684
opposit,opposite,opposites 0.670
opposit,opposite,opposition 0.670
opposit,opposite,oppositions 0.667
opposit,opposites,opposition 0.667
opposit,opposites,oppositions 0.667
opposit,opposition,oppositions 0.670
oppress,oppress,oppressed 0.775
oppress,oppress,oppression 0.775
oppress,oppress,oppressions 0.750
oppress,oppress,oppressive 0.781
oppress,oppressed,oppression 0.781
oppress,oppressed,oppressions 0.750
oppress,oppressed,oppressive 0.786
oppress,oppression,oppressions 0.750
oppress,oppression,oppressive 0.786
oppress,oppressions,oppressive 0.750
opt,opt,opted 0.667
opt,opt,opting 0.667
opt,opt,opts 0.667
opt,opted,opting 0.714
opt,opted,opts 0.686
opt,opting,opts 0.722
optic,optic,optical 0.757
optic,optic,optically 0.750
optic,optic,opticals 0.750
optic,optic,optics 0.750
optic,optical,optically 0.750
optic,optical,opticals 0.750
optic,optical,optics 0.764
optic,optically,opticals 0.750
optic,optically,optics 0.750
optic,opticals,optics 0.750
optician,optician,opticians 0.200
optim,optim,optimal 0.875
optim,optim,optimality 0.875
optim,optim,optimism 0.875
optim,optim,optimization 0.875
optim,optim,optimizations 0.875
optim,optim,optimize 0.875
optim,optim,optimized 0.875
optim,optim,optimizing 0.875
optim,optimal,optimality 0.875
optim,optimal,optimism 0.875
optim,optimal,optimization 0.883
optim,optimal,optimizations 0.875
optim,optimal,optimize 0.884
optim,optimal,optimized 0.875
optim,optimal,optimizing 0.875
optim,optimality,optimism 0.875
optim,optimality,optimization 0.875
optim,optimality,optimizations 0.875
optim,optimality,optimize 0.875
optim,optimality,optimized 0.875
optim,optimality,optimizing 0.875
optim,optimism,optimization 0.875
optim,optimism,optimizations 0.875
optim,optimism,optimize 0.875
optim,optimism,optimized 0.875
optim,optimism,optimizing 0.875
optim,optimization,optimizations 0.875
optim,optimization,optimize 0.875
optim,optimization,optimized 0.875
optim,optimization,optimizing 0.875
optim,optimizations,optimize 0.875
optim,optimizations,optimized 0.875
optim,optimizations,optimizing 0.875
optim,optimize,optimized 0.875
optim,optimize,optimizing 0.875
optim,optimized,optimizing 0.875
optimis,optimisation,optimise 0.500
optimis,optimisation,optimised 0.500
optimis,optimise,optimised 0.500
option,option,optional 0.807
option,option,optionality 0.805
option,option,optionally 0.804
option,option,optioned 0.805
option,option,options 0.820
option,optional,optionality 0.800
option,optional,optionally 0.809
option,optional,optioned 0.800
option,optional,options 0.815
option,optionality,optionally 0.800
option,optionality,optioned 0.800
option,optionality,options 0.805
option,optionally,optioned 0.800
option,optionally,options 0.805
option,optioned,options 0.800
optometrist,optometrist,optometrists 0.333
or,or,ors 0.001
oracl,oracle,oracles 0.158
oracular,oracularities,oracularity 0.500
oral,oral,orally 0.073
orang,orang,orange 0.500
orang,orang,oranges 0.500
orang,orange,oranges 0.513
orb,orb,orbe 0.500
orb,orb,orbs 0.500
orb,orbe,orbs 0.500
orbi,orbi,orbie 0.500
orbi,orbi,orbis 0.500
orbi,orbie,orbis 0.500
orbit,orbit,orbital 0.820
orbit,orbit,orbitals 0.808
orbit,orbit,orbiter 0.804
orbit,orbit,orbiting 0.811
orbit,orbit,orbits 0.818
orbit,orbital,orbitals 0.800
orbit,orbital,orbiter 0.804
orbit,orbital,orbiting 0.810
orbit,orbital,orbits 0.810
orbit,orbitals,orbiter 0.800
orbit,orbitals,orbiting 0.800
orbit,orbitals,orbits 0.800
orbit,orbiter,orbiting 0.800
orbit,orbiter,orbits 0.800
orbit,orbiting,orbits 0.814
orc,orc,orcs 0.167
orchard,orchard,orchards 0.038
orchestr,orchestral,orchestrate 0.866
orchestr,orchestral,orchestrated 0.857
orchestr,orchestral,orchestrates 0.857
orchestr,orchestral,orchestration 0.865
orchestr,orchestral,orchestrations 0.871
orchestr,orchestral,orchestrator 0.857
orchestr,orchestral,orchestre 0.857
orchestr,orchestrate,orchestrated 0.857
orchestr,orchestrate,orchestrates 0.857
orchestr,orchestrate,orchestration 0.857
orchestr,orchestrate,orchestrations 0.881
orchestr,orchestrate,orchestrator 0.857
orchestr,orchestrate,orchestre 0.857
orchestr,orchestrated,orchestrates 0.857
orchestr,orchestrated,orchestration 0.857
orchestr,orchestrated,orchestrations 0.857
orchestr,orchestrated,orchestrator 0.857
orchestr,orchestrated,orchestre 0.857
orchestr,orchestrates,orchestration 0.857
orchestr,orchestrates,orchestrations 0.857
orchestr,orchestrates,orchestrator 0.857
orchestr,orchestrates,orchestre 0.857
orchestr,orchestration,orchestrations 0.857
orchestr,orchestration,orchestrator 0.857
orchestr,orchestration,orchestre 0.857
orchestr,orchestrations,orchestrator 0.857
orchestr,orchestrations,orchestre 0.857
orchestr,orchestrator,orchestre 0.857
orchestra,orchestra,orchestras 0.105
order,order,ordered 0.684
order,order,ordering 0.669
order,order,orders 0.687
order,ordered,ordering 0.669
order,ordered,orders 0.700
order,ordering,orders 0.667
orderli,orderlies,orderliness 0.500
orderli,orderlies,orderly 0.500
orderli,orderliness,orderly 0.500
ordin,ordinal,ordinance 0.889
ordin,ordinal,ordinances 0.889
ordin,ordinal,ordinate 0.889
ordin,ordinal,ordinated 0.889
ordin,ordinal,ordination 0.889
ordin,ordinal,ordinations 0.889
ordin,ordinal,ordinator 0.889
ordin,ordinal,ordine 0.889
ordin,ordinal,ordines 0.889
ordin,ordinance,ordinances 0.899
ordin,ordinance,ordinate 0.889
ordin,ordinance,ordinated 0.889
ordin,ordinance,ordination 0.895
ordin,ordinance,ordinations 0.889
ordin,ordinance,ordinator 0.889
ordin,ordinance,ordine 0.889
ordin,ordinance,ordines 0.889
ordin,ordinances,ordinate 0.889
ordin,ordinances,ordinated 0.889
ordin,ordinances,ordination 0.894
ordin,ordinances,ordinations 0.889
ordin,ordinances,ordinator 0.889
ordin,ordinances,ordine 0.889
ordin,ordinances,ordines 0.889
ordin,ordinate,ordinated 0.889
ordin,ordinate,ordination 0.889
ordin,ordinate,ordinations 0.889
ordin,ordinate,ordinator 0.889
ordin,ordinate,ordine 0.889
ordin,ordinate,ordines 0.889
ordin,ordinated,ordination 0.889
ordin,ordinated,ordinations 0.889
ordin,ordinated,ordinator 0.889
ordin,ordinated,ordine 0.889
ordin,ordinated,ordines 0.889
ordin,ordination,ordinations 0.889
ordin,ordination,ordinator 0.889
ordin,ordination,ordine 0.889
ordin,ordination,ordines 0.889
ordin,ordinations,ordinator 0.889
ordin,ordinations,ordine 0.889
ordin,ordinations,ordines 0.889
ordin,ordinator,ordine 0.889
ordin,ordinator,ordines 0.889
ordin,ordine,ordines 0.889
ordinari,ordinaries,ordinariness 0.500
ordinari,ordinaries,ordinary 0.509
ordinari,ordinariness,ordinary 0.500
ore,ore,ores 0.050
oreilli,oreilly,oreillys 0.056
orest,orest,orestes 0.143
org,org,orge 0.500
org,org,orgs 0.502
org,orge,orgs 0.500
organ,organ,organic 0.930
organ,organ,organically 0.929
organ,organ,organics 0.929
organ,organ,organism 0.933
organ,organ,organisms 0.933
organ,organ,organization 0.930
organ,organ,organizations 0.929
organ,organ,organize 0.929
organ,organ,organized 0.929
organ,organ,organizer 0.929
organ,organ,organizers 0.929
organ,organ,organizes 0.929
organ,organ,organizing 0.929
organ,organ,organs 0.937
organ,organic,organically 0.929
organ,organic,organics 0.930
organ,organic,organism 0.931
organ,organic,organisms 0.934
organ,organic,organization 0.930
organ,organic,organizations 0.930
organ,organic,organize 0.930
organ,organic,organized 0.929
organ,organic,organizer 0.929
organ,organic,organizers 0.929
organ,organic,organizes 0.929
organ,organic,organizing 0.929
organ,organic,organs 0.932
organ,organically,organics 0.929
organ,organically,organism 0.929
organ,organically,organisms 0.929
organ,organically,organization 0.929
organ,organically,organizations 0.929
organ,organically,organize 0.929
organ,organically,organized 0.929
organ,organically,organizer 0.929
organ,organically,organizers 0.929
organ,organically,organizes 0.929
organ,organically,organizing 0.929
organ,organically,organs 0.929
organ,organics,organism 0.929
organ,organics,organisms 0.931
