a,a,aed 0.008
isfandiyar,isfandiyar,isfandiyars 0.500
ish,ish,ishe 0.500
ish,ish,ishes 0.500
ish,ishe,ishes 0.750
ishaq,ishaq,ishaqs 0.250
isi,isi,isis 0.000
isidor,isidor,isidore 0.000
isl,isl,isle 0.500
isl,isl,isles 0.500
isl,isle,isles 0.530
isla,isla,islas 0.111
islam,islam,islamic 0.801
islam,islam,islamics 0.750
islam,islam,islamization 0.756
islam,islam,islams 0.761
islam,islamic,islamics 0.750
islam,islamic,islamization 0.755
islam,islamic,islams 0.764
islam,islamics,islamization 0.750
islam,islamics,islams 0.750
islam,islamization,islams 0.750
islamist,islamist,islamists 0.286
island,island,islander 0.675
island,island,islanders 0.672
island,island,islands 0.714
island,islander,islanders 0.672
island,islander,islands 0.676
island,islanders,islands 0.677
islet,islet,islets 0.167
isma,isma,ismaeli 0.000
ismaili,ismaili,ismailis 0.250
isobel,isobel,isobelle 0.000
isochron,isochronism,isochronous 0.500
isoform,isoform,isoforms 0.125
isol,isolate,isolated 0.809
isol,isolate,isolating 0.800
isol,isolate,isolation 0.805
isol,isolate,isolators 0.800
isol,isolate,isole 0.800
isol,isolated,isolating 0.800
isol,isolated,isolation 0.813
isol,isolated,isolators 0.800
isol,isolated,isole 0.800
isol,isolating,isolation 0.800
isol,isolating,isolators 0.800
isol,isolating,isole 0.800
isol,isolation,isolators 0.800
isol,isolation,isole 0.800
isol,isolators,isole 0.800
isold,isolde,isoldes 0.000
isometri,isometries,isometry 0.500
isomorph,isomorphic,isomorphism 0.000
isot,isot,isots 0.500
isotop,isotope,isotopes 0.125
isp,isp,isps 0.333
isra,israeli,israelis 0.086
israel,israel,israelism 0.505
israel,israel,israels 0.532
israel,israelism,israels 0.562
israelit,israelite,israelites 0.000
issu,issue,issued 0.766
issu,issue,issues 0.779
issu,issue,issuing 0.753
issu,issue,issus 0.750
issu,issued,issues 0.767
issu,issued,issuing 0.764
issu,issued,issus 0.750
issu,issues,issuing 0.752
issu,issues,issus 0.750
issu,issuing,issus 0.750
isthmian,isthmian,isthmians 0.167
it,it,its 0.500
ita,ita,itas 0.000
ital,ital,italic 0.500
ital,ital,italics 0.500
ital,italic,italics 0.500
itali,italial,italy 0.500
itali,italial,italys 0.500
itali,italy,italys 0.507
italian,italian,italianate 0.502
italian,italian,italians 0.520
italian,italianate,italians 0.500
italien,italien,italieners 0.500
italien,italien,italiens 0.500
italien,italieners,italiens 0.500
itch,itch,itching 0.000
item,item,items 0.083
iter,iter,iterate 0.800
iter,iter,iterated 0.800
iter,iter,iteration 0.800
iter,iter,iterations 0.800
iter,iter,iterative 0.800
iter,iterate,iterated 0.800
iter,iterate,iteration 0.800
iter,iterate,iterations 0.800
iter,iterate,iterative 0.800
iter,iterated,iteration 0.800
iter,iterated,iterations 0.800
iter,iterated,iterative 0.800
iter,iteration,iterations 0.800
iter,iteration,iterative 0.800
iter,iterations,iterative 0.800
itg,itg,itgs 0.000
ithuriel,ithuriel,ithuriels 0.500
iti,itis,ity 0.000
itv,itv,itvs 0.111
iu,iu,ius 0.000
iv,iv,ivs 0.027
ivaka,ivaka,ivakas 0.500
ivan,ivan,ivans 0.019
ivanov,ivanov,ivanovic 0.111
ivar,ivar,ivars 0.000
ive,ive,ives 0.000
ivel,ivel,ivell 0.000
iven,iven,ivens 0.000
ivey,ivey,iveys 0.000
ivi,ivie,ivy 0.000
iwa,iwa,iwas 0.000
ixia,ixia,ixias 0.333
ja,ja,jas 0.000
jablonski,jablonski,jablonsky 0.000
jack,jack,jacked 0.500
jack,jack,jacks 0.510
jack,jacked,jacks 0.500
jackal,jackal,jackals 0.250
jackalop,jackalope,jackalopes 0.000
jackdaw,jackdaw,jackdaws 0.000
jacket,jacket,jacketed 0.500
jacket,jacket,jackets 0.520
jacket,jacketed,jackets 0.500
jacki,jacki,jackie 0.667
jacki,jacki,jackies 0.667
jacki,jacki,jacky 0.667
jacki,jackie,jackies 0.694
jacki,jackie,jacky 0.676
jacki,jackies,jacky 0.667
jackson,jackson,jacksons 0.035
jacob,jacob,jacobs 0.013
jacobi,jacobi,jacoby 0.111
jacobit,jacobite,jacobites 0.273
jacobovici,jacobovici,jacobovicis 0.500
jacovleff,jacovleff,jacovleffs 0.500
jacquelin,jacquelin,jacqueline 0.000
jaden,jaden,jadens 0.500
jaeger,jaeger,jaegers 0.250
jag,jag,jagged 0.500
jag,jag,jags 0.500
jag,jagged,jags 0.500
jagger,jagger,jaggers 0.250
jaguar,jaguar,jaguars 0.000
jahangir,jahangir,jahangirs 0.333
jahr,jahre,jahres 0.000
jahrhundert,jahrhundert,jahrhunderts 0.000
jail,jail,jailed 0.695
jail,jail,jailing 0.667
jail,jail,jails 0.667
jail,jailed,jailing 0.667
jail,jailed,jails 0.667
jail,jailing,jails 0.667
jaimini,jaimini,jaiminis 0.333
jain,jain,jains 0.167
jake,jake,jakes 0.027
jam,jam,jammed 0.667
jam,jam,jamming 0.680
jam,jam,jams 0.687
jam,jammed,jamming 0.667
jam,jammed,jams 0.667
jam,jamming,jams 0.667
jamaica,jamaica,jamaicas 0.030
jamaican,jamaican,jamaicans 0.167
jame,jame,james 0.000
jami,jami,jamie 0.000
jamil,jamil,jamile 0.000
jammer,jammer,jammers 0.000
jane,jane,janes 0.044
jani,jani,janie 0.667
jani,jani,janies 0.667
jani,jani,janis 0.667
jani,janie,janies 0.667
jani,janie,janis 0.667
jani,janies,janis 0.667
jank,jank,janke 0.000
jankov,jankov,jankovic 0.000
janu,janu,janus 0.000
januari,januari,january 0.001
jao,jao,jaos 0.000
japan,japan,japans 0.025
jape,japed,japes 0.000
jar,jar,jarred 0.667
jar,jar,jarring 0.667
jar,jar,jars 0.725
jar,jarred,jarring 0.667
jar,jarred,jars 0.667
jar,jarring,jars 0.667
jara,jara,jaras 0.000
jardin,jardin,jardine 0.000
jasmin,jasmin,jasmine 0.000
jason,jason,jasons 0.009
jasper,jasper,jaspers 0.000
jat,jat,jats 0.286
jataka,jataka,jatakas 0.000
jauch,jauch,jauche 0.000
javit,javit,javits 0.000
jaw,jaw,jawed 0.500
jaw,jaw,jaws 0.520
jaw,jawed,jaws 0.500
jawaharl,jawaharlal,jawaharlals 0.111
jaxx,jaxx,jaxxs 0.500
jay,jay,jays 0.000
jayhawk,jayhawk,jayhawks 0.000
jayn,jayne,jaynes 0.000
jazz,jazz,jazze 0.000
jc,jc,jcs 0.000
jean,jean,jeanes 0.500
jean,jean,jeans 0.500
jean,jeanes,jeans 0.500
jebb,jebb,jebbs 0.500
jeep,jeep,jeeps 0.143
jeff,jeff,jeffs 0.007
jeffcoat,jeffcoat,jeffcoate 0.000
jefferi,jefferies,jeffery 0.000
jefferson,jefferson,jeffersons 0.000
jeffrey,jeffrey,jeffreys 0.018
jeffri,jeffries,jeffry 0.000
jehovah,jehovah,jehovahs 0.167
jejun,jejunal,jejune 0.000
jekotian,jekotian,jekotians 0.500
jell,jell,jelling 0.500
jell,jell,jells 0.500
jell,jelling,jells 0.500
jelli,jellied,jelly 0.000
jem,jem,jems 0.500
jen,jen,jenness 0.667
jen,jen,jennings 0.679
jen,jen,jens 0.667
jen,jenness,jennings 0.667
jen,jenness,jens 0.667
jen,jennings,jens 0.667
jena,jena,jenas 0.000
jenkin,jenkin,jenkins 0.000
jenni,jenni,jenny 0.000
jennif,jennifer,jennifers 0.022
jensen,jensen,jensens 0.059
jeonbuk,jeonbuk,jeonbuks 0.500
jep,jep,jeps 0.000
jerdon,jerdon,jerdons 0.000
jeremi,jeremie,jeremy 0.021
jerk,jerk,jerking 0.500
jerk,jerk,jerks 0.500
jerk,jerking,jerks 0.500
jermain,jermain,jermaine 0.100
jerom,jerome,jeromes 0.000
jerri,jerris,jerry 0.500
jerri,jerris,jerrys 0.500
jerri,jerry,jerrys 0.530
jersey,jersey,jerseys 0.039
jerzi,jerzy,jerzys 0.040
jesper,jesper,jespers 0.000
jess,jess,jesse 0.512
jess,jess,jesses 0.500
jess,jesse,jesses 0.514
jessi,jessie,jessies 0.000
jessica,jessica,jessicas 0.034
jester,jester,jesters 0.000
jesu,jesu,jesus 0.013
jesuit,jesuit,jesuits 0.238
jet,jet,jets 0.133
jetfir,jetfire,jetfires 0.500
jethro,jethro,jethroe 0.000
jetson,jetson,jetsons 0.250
jeun,jeune,jeunes 0.000
jew,jew,jews 0.090
jewel,jewel,jeweler 0.857
jewel,jewel,jewelers 0.857
jewel,jewel,jewell 0.857
jewel,jewel,jewelled 0.857
jewel,jewel,jeweller 0.857
jewel,jewel,jewells 0.857
jewel,jewel,jewels 0.869
jewel,jeweler,jewelers 0.893
jewel,jeweler,jewell 0.857
jewel,jeweler,jewelled 0.857
jewel,jeweler,jeweller 0.857
jewel,jeweler,jewells 0.857
jewel,jeweler,jewels 0.857
jewel,jewelers,jewell 0.857
jewel,jewelers,jewelled 0.857
jewel,jewelers,jeweller 0.857
jewel,jewelers,jewells 0.857
jewel,jewelers,jewels 0.857
jewel,jewell,jewelled 0.857
jewel,jewell,jeweller 0.857
jewel,jewell,jewells 0.857
jewel,jewell,jewels 0.857
jewel,jewelled,jeweller 0.857
jewel,jewelled,jewells 0.857
jewel,jewelled,jewels 0.857
jewel,jeweller,jewells 0.857
jewel,jeweller,jewels 0.857
jewel,jewells,jewels 0.857
jewish,jewish,jewishness 0.009
jf,jf,jfs 0.000
jh,jh,jhs 0.000
ji,ji,jis 0.059
jiang,jiang,jiangs 0.028
jig,jig,jigs 0.000
jihad,jihad,jihads 0.143
jillian,jillian,jillians 0.333
jim,jim,jims 0.022
jimbo,jimbo,jimbos 0.083
jimmi,jimmi,jimmie 0.750
jimmi,jimmi,jimmies 0.750
jimmi,jimmi,jimmy 0.750
jimmi,jimmi,jimmys 0.750
jimmi,jimmie,jimmies 0.750
jimmi,jimmie,jimmy 0.757
jimmi,jimmie,jimmys 0.792
jimmi,jimmies,jimmy 0.750
jimmi,jimmies,jimmys 0.750
jimmi,jimmy,jimmys 0.752
jing,jing,jings 0.000
jingel,jingeling,jingellic 0.000
jingl,jingle,jingles 0.000
jinja,jinja,jinjas 0.000
jinx,jinx,jinxed 0.000
jirga,jirga,jirgas 0.500
jm,jm,jms 0.000
jo,jo,jos 0.017
joachim,joachim,joachims 0.095
joann,joanne,joannes 0.053
joanni,joannie,joannies 0.500
job,job,jobs 0.068
joba,joba,jobas 0.500
jocelyn,jocelyn,jocelyne 0.000
jock,jock,jocks 0.125
jockey,jockey,jockeys 0.053
jodi,jodi,jodie 0.833
jodi,jodi,jodies 0.833
jodi,jodi,jody 0.714
jodi,jodie,jodies 0.833
jodi,jodie,jody 0.714
jodi,jodies,jody 0.714
joe,joe,joes 0.010
joey,joey,joeys 0.030
jog,jog,jogging 0.000
joh,joh,johs 0.000
johann,johann,johannes 0.066
john,john,johne 0.500
john,john,johns 0.535
john,johne,johns 0.500
johni,johni,johnie 0.500
johni,johni,johny 0.500
johni,johnie,johny 0.500
johnni,johnnie,johnnies 0.667
johnni,johnnie,johnny 0.670
johnni,johnnie,johnnys 0.667
johnni,johnnies,johnny 0.667
johnni,johnnies,johnnys 0.667
johnni,johnny,johnnys 0.670
johnson,johnson,johnsons 0.064
johnston,johnston,johnstone 0.500
johnston,johnston,johnstons 0.521
johnston,johnstone,johnstons 0.500
join,join,joined 0.699
join,join,joining 0.688
join,join,joins 0.684
join,joined,joining 0.693
join,joined,joins 0.677
join,joining,joins 0.676
joint,joint,joints 0.020
jojo,jojo,jojos 0.167
joke,joke,joked 0.677
joke,joke,jokes 0.687
joke,joke,joking 0.677
joke,joked,jokes 0.667
joke,joked,joking 0.667
joke,jokes,joking 0.667
joker,joker,jokers 0.000
jol,jol,jols 0.500
jolli,jollies,jolly 0.000
jolyn,jolyne,jolynes 0.500
jon,jon,jons 0.000
jona,jona,jonas 0.000
jonathan,jonathan,jonathans 0.033
jonathon,jonathon,jonathons 0.222
jonel,jonel,jonell 0.000
jong,jong,jonge 0.000
jonk,jonk,jonked 0.500
jonk,jonk,jonks 0.500
jonk,jonked,jonks 0.500
jonni,jonnie,jonny 0.000
joo,joo,joos 0.000
jordan,jordan,jordanes 0.500
jordan,jordan,jordans 0.506
jordan,jordanes,jordans 0.500
jordi,jordi,jordis 0.100
jose,jose,joses 0.000
joseph,joseph,josephs 0.013
josh,josh,joshs 0.020
josi,josie,josies 0.556
josi,josie,josy 0.500
josi,josies,josy 0.500
josiah,josiah,josiahs 0.000
jost,jost,josts 0.500
jotaro,jotaro,jotaros 0.500
jour,jour,jours 0.000
journal,journal,journaling 0.667
journal,journal,journalism 0.675
journal,journal,journals 0.691
journal,journaling,journalism 0.667
journal,journaling,journals 0.667
journal,journalism,journals 0.683
journalist,journalist,journalistic 0.518
journalist,journalist,journalists 0.575
journalist,journalistic,journalists 0.538
journey,journey,journeyed 0.671
journey,journey,journeying 0.667
journey,journey,journeys 0.678
journey,journeyed,journeying 0.667
journey,journeyed,journeys 0.667
journey,journeying,journeys 0.686
journeyman,journeyman,journeymans 0.000
jovan,jovan,jovanic 0.000
jovi,jovi,jovy 0.000
jovial,jovial,joviale 0.000
joy,joy,joyful 0.676
joy,joy,joyfully 0.667
joy,joy,joys 0.676
joy,joyful,joyfully 0.667
joy,joyful,joys 0.697
joy,joyfully,joys 0.667
joystick,joystick,joysticks 0.111
jp,jp,jps 0.000
jph,jph,jphs 0.000
jr,jr,jrs 0.004
jsb,jsb,jsbs 0.500
jt,jt,jts 0.000
ju,ju,jus 0.000
juan,juan,juanes 0.500
juan,juan,juans 0.506
juan,juanes,juans 0.500
jubile,jubilee,jubilees 0.043
judaism,judaism,judaisms 0.048
judaiz,judaizers,judaizing 0.500
jude,jude,judes 0.000
judg,judg,judge 0.750
judg,judg,judged 0.750
judg,judg,judges 0.750
judg,judg,judging 0.750
judg,judge,judged 0.763
judg,judge,judges 0.783
judg,judge,judging 0.757
judg,judged,judges 0.764
judg,judged,judging 0.772
judg,judges,judging 0.761
judgement,judgement,judgements 0.000
judgment,judgment,judgments 0.091
judi,judi,judis 0.500
judi,judi,judy 0.500
judi,judis,judy 0.500
judicael,judicael,judicaels 0.500
judici,judicial,judicious 0.000
judson,judson,judsons 0.200
juego,juego,juegos 0.000
jug,jug,jugging 0.000
juggernaut,juggernaut,juggernauts 0.000
juic,juice,juiced 0.500
juic,juice,juices 0.500
juic,juiced,juices 0.500
juke,juke,jukes 0.000
jule,jule,jules 0.048
juli,juli,julie 0.667
juli,juli,julies 0.667
juli,juli,july 0.667
juli,julie,julies 0.676
juli,julie,july 0.668
juli,julies,july 0.667
julian,julian,juliane 0.500
julian,julian,julians 0.509
julian,juliane,julians 0.500
juliann,juliann,julianne 0.000
jumar,jumar,jumaring 0.750
jumar,jumar,jumars 0.750
jumar,jumaring,jumars 0.750
jumbo,jumbo,jumbos 0.000
jump,jump,jumped 0.677
jump,jump,jumping 0.682
jump,jump,jumps 0.683
jump,jumped,jumping 0.667
jump,jumped,jumps 0.677
jump,jumping,jumps 0.685
jumper,jumper,jumpers 0.240
jumpsuit,jumpsuit,jumpsuits 0.000
junction,junction,junctions 0.098
junctur,juncture,junctures 0.000
june,june,junee 0.502
june,june,junes 0.501
